RD41802,RDlabel,RD_Num,UA2018006960,UAlabel,UA_Num
1.8_5_btoc_0500.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0500.jpg,Else,6.0
1.8_5_btoc_0501.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0501.jpg,Elliptical galaxy,0.0
1.8_5_btoc_0502.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0502.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_btoc_0503.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0503.jpg,Star,1.0
1.8_5_btoc_0504.jpg,Star,1.0,1.8_5_btoc_0504.jpg,Star,1.0
1.8_5_btoc_0505.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0505.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_btoc_0506.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0506.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_btoc_0507.jpg,Star,1.0,1.8_5_btoc_0507.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_btoc_0508.jpg,Star,1.0,1.8_5_btoc_0508.jpg,Else,6.0
1.8_5_btoc_0509.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0509.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_btoc_0510.jpg,Clockwise-Z-wise spiral galaxy,2.0,1.8_5_btoc_0510.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_btoc_0511.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0511.jpg,Elliptical galaxy,0.0
1.8_5_btoc_0512.jpg,Star,1.0,1.8_5_btoc_0512.jpg,Star,1.0
1.8_5_btoc_0513.jpg,Star,1.0,1.8_5_btoc_0513.jpg,Elliptical galaxy,0.0
1.8_5_btoc_0514.jpg,Star,1.0,1.8_5_btoc_0514.jpg,Star,1.0
1.8_5_btoc_0515.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_btoc_0515.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_btoc_0516.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0516.jpg,Elliptical galaxy,0.0
1.8_5_btoc_0517.jpg,Else,6.0,1.8_5_btoc_0517.jpg,Else,6.0
1.8_5_btoc_0518.jpg,Star,1.0,1.8_5_btoc_0518.jpg,Star,1.0
1.8_5_btoc_0519.jpg,Star,1.0,1.8_5_btoc_0519.jpg,Don’t Know,5.0
1.8_5_btoc_0520.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0520.jpg,Elliptical galaxy,0.0
1.8_5_btoc_0521.jpg,Star,1.0,1.8_5_btoc_0521.jpg,Don’t Know,5.0
1.8_5_btoc_0522.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0522.jpg,Elliptical galaxy,0.0
1.8_5_btoc_0523.jpg,Clockwise-Z-wise spiral galaxy,2.0,1.8_5_btoc_0523.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_btoc_0524.jpg,Star,1.0,1.8_5_btoc_0524.jpg,Star,1.0
1.8_5_btoc_0525.jpg,Star,1.0,1.8_5_btoc_0525.jpg,Don’t Know,5.0
1.8_5_btoc_0526.jpg,Else,6.0,1.8_5_btoc_0526.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_btoc_0527.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0527.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_btoc_0528.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0528.jpg,Elliptical galaxy,0.0
1.8_5_btoc_0529.jpg,Star,1.0,1.8_5_btoc_0529.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_btoc_0530.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_btoc_0530.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_btoc_0531.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0531.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_btoc_0532.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0532.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_btoc_0533.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0533.jpg,Elliptical galaxy,0.0
1.8_5_btoc_0534.jpg,Star,1.0,1.8_5_btoc_0534.jpg,Don’t Know,5.0
1.8_5_btoc_0535.jpg,Star,1.0,1.8_5_btoc_0535.jpg,Star,1.0
1.8_5_btoc_0536.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0536.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_btoc_0537.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0537.jpg,Don’t Know,5.0
1.8_5_btoc_0538.jpg,Star,1.0,1.8_5_btoc_0538.jpg,Don’t Know,5.0
1.8_5_btoc_0539.jpg,Else,6.0,1.8_5_btoc_0539.jpg,Else,6.0
1.8_5_btoc_0540.jpg,Else,6.0,1.8_5_btoc_0540.jpg,Else,6.0
1.8_5_btoc_0541.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0541.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_btoc_0542.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0542.jpg,Elliptical galaxy,0.0
1.8_5_btoc_0543.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0543.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_btoc_0544.jpg,Star,1.0,1.8_5_btoc_0544.jpg,Else,6.0
1.8_5_btoc_0545.jpg,Elliptical galaxy,0.0,1.8_5_btoc_0545.jpg,Clockwise-Z-wise spiral galaxy,2.0
