RD41802,RDlabel,RD_Num,UA2018007068,UAlabel,UA_Num
1.8_5_0000.jpg,Elliptical galaxy,0.0,1.8_5_0000.jpg,Elliptical galaxy,0.0
1.8_5_0000.jpg,Elliptical galaxy,0.0,1.8_5_0000.jpg,Merger,3.0
1.8_5_0001.jpg,Elliptical galaxy,0.0,1.8_5_0001.jpg,Elliptical galaxy,0.0
1.8_5_0002.jpg,Star,1.0,1.8_5_0002.jpg,Star,1.0
1.8_5_0003.jpg,Elliptical galaxy,0.0,1.8_5_0003.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_0004.jpg,Don’t Know,5.0,1.8_5_0004.jpg,Don’t Know,5.0
1.8_5_0005.jpg,Elliptical galaxy,0.0,1.8_5_0005.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_0006.jpg,Don’t Know,5.0,1.8_5_0006.jpg,Don’t Know,5.0
1.8_5_0007.jpg,Star,1.0,1.8_5_0007.jpg,Star,1.0
1.8_5_0008.jpg,Merger,3.0,1.8_5_0008.jpg,Merger,3.0
1.8_5_0009.jpg,Star,1.0,1.8_5_0009.jpg,Don’t Know,5.0
1.8_5_0010.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0010.jpg,Don’t Know,5.0
1.8_5_0011.jpg,Elliptical galaxy,0.0,1.8_5_0011.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_0012.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0012.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0013.jpg,Elliptical galaxy,0.0,1.8_5_0013.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_0014.jpg,Don’t Know,5.0,1.8_5_0014.jpg,Don’t Know,5.0
1.8_5_0015.jpg,Don’t Know,5.0,1.8_5_0015.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_0016.jpg,Don’t Know,5.0,1.8_5_0016.jpg,Don’t Know,5.0
1.8_5_0017.jpg,Elliptical galaxy,0.0,1.8_5_0017.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0018.jpg,Don’t Know,5.0,1.8_5_0018.jpg,Star,1.0
1.8_5_0019.jpg,Don’t Know,5.0,1.8_5_0019.jpg,Don’t Know,5.0
1.8_5_0020.jpg,Clockwise-Z-wise spiral galaxy,2.0,1.8_5_0020.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0021.jpg,Elliptical galaxy,0.0,1.8_5_0021.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0022.jpg,Elliptical galaxy,0.0,1.8_5_0022.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0022.jpg,Elliptical galaxy,0.0,1.8_5_0022.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0023.jpg,Elliptical galaxy,0.0,1.8_5_0023.jpg,Don’t Know,5.0
1.8_5_0024.jpg,Elliptical galaxy,0.0,1.8_5_0024.jpg,Star,1.0
1.8_5_0025.jpg,Merger,3.0,1.8_5_0025.jpg,Merger,3.0
1.8_5_0026.jpg,Clockwise-Z-wise spiral galaxy,2.0,1.8_5_0026.jpg,Don’t Know,5.0
1.8_5_0027.jpg,Clockwise-Z-wise spiral galaxy,2.0,1.8_5_0027.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0028.jpg,Clockwise-Z-wise spiral galaxy,2.0,1.8_5_0028.jpg,Don’t Know,5.0
1.8_5_0029.jpg,Elliptical galaxy,0.0,1.8_5_0029.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_0030.jpg,Elliptical galaxy,0.0,1.8_5_0030.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_0031.jpg,Don’t Know,5.0,1.8_5_0031.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_0032.jpg,Elliptical galaxy,0.0,1.8_5_0032.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0033.jpg,Elliptical galaxy,0.0,1.8_5_0033.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_0034.jpg,Star,1.0,1.8_5_0034.jpg,Star,1.0
1.8_5_0035.jpg,Elliptical galaxy,0.0,1.8_5_0035.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_0036.jpg,Elliptical galaxy,0.0,1.8_5_0036.jpg,Star,1.0
1.8_5_0037.jpg,Elliptical galaxy,0.0,1.8_5_0037.jpg,Star,1.0
1.8_5_0038.jpg,Don’t Know,5.0,1.8_5_0038.jpg,Don’t Know,5.0
1.8_5_0039.jpg,Don’t Know,5.0,1.8_5_0039.jpg,Don’t Know,5.0
1.8_5_0040.jpg,Merger,3.0,1.8_5_0040.jpg,Star,1.0
1.8_5_0041.jpg,Clockwise-Z-wise spiral galaxy,2.0,1.8_5_0041.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0042.jpg,Don’t Know,5.0,1.8_5_0042.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_0043.jpg,Star,1.0,1.8_5_0043.jpg,Star,1.0
1.8_5_0044.jpg,Else,6.0,1.8_5_0044.jpg,Star,1.0
1.8_5_0045.jpg,Don’t Know,5.0,1.8_5_0045.jpg,Don’t Know,5.0
1.8_5_0046.jpg,Don’t Know,5.0,1.8_5_0046.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0047.jpg,Elliptical galaxy,0.0,1.8_5_0047.jpg,Star,1.0
1.8_5_0048.jpg,Don’t Know,5.0,1.8_5_0048.jpg,Don’t Know,5.0
1.8_5_0049.jpg,Else,6.0,1.8_5_0049.jpg,Don’t Know,5.0
1.8_5_0050.jpg,Elliptical galaxy,0.0,1.8_5_0050.jpg,Star,1.0
1.8_5_0051.jpg,Elliptical galaxy,0.0,1.8_5_0051.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0052.jpg,Elliptical galaxy,0.0,1.8_5_0052.jpg,Clockwise-Z-wise spiral galaxy,2.0
1.8_5_0053.jpg,Don’t Know,5.0,1.8_5_0053.jpg,Don’t Know,5.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0054.jpg,Anti-clockwise-S-wise spiral galaxy,4.0
