RD41802,RDlabel,RD_Num,UA20180070255,UAlabel,UA_Num
1.8_5_0500.jpg,Elliptical galaxy,0.0,1.8_5_0500.jpg,Else,6.0
1.8_5_0500.jpg,Elliptical galaxy,0.0,1.8_5_0500.jpg,Star,1.0
1.8_5_0501.jpg,Elliptical galaxy,0.0,1.8_5_0501.jpg,Star,1.0
1.8_5_0502.jpg,Elliptical galaxy,0.0,1.8_5_0502.jpg,Star,1.0
1.8_5_0503.jpg,Elliptical galaxy,0.0,1.8_5_0503.jpg,Star,1.0
1.8_5_0504.jpg,Don’t Know,5.0,1.8_5_0504.jpg,Star,1.0
1.8_5_0505.jpg,Elliptical galaxy,0.0,1.8_5_0505.jpg,Star,1.0
1.8_5_0506.jpg,Don’t Know,5.0,1.8_5_0506.jpg,Star,1.0
1.8_5_0507.jpg,Don’t Know,5.0,1.8_5_0507.jpg,Star,1.0
1.8_5_0508.jpg,Elliptical galaxy,0.0,1.8_5_0508.jpg,Star,1.0
1.8_5_0509.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0509.jpg,Star,1.0
1.8_5_0510.jpg,Clockwise-Z-wise spiral galaxy,2.0,1.8_5_0510.jpg,Star,1.0
1.8_5_0511.jpg,Star,1.0,1.8_5_0511.jpg,Star,1.0
1.8_5_0512.jpg,Don’t Know,5.0,1.8_5_0512.jpg,Star,1.0
1.8_5_0513.jpg,Star,1.0,1.8_5_0513.jpg,Star,1.0
1.8_5_0514.jpg,Don’t Know,5.0,1.8_5_0514.jpg,Star,1.0
