RD41802,RDlabel,RD_Num,UA2018007040,UAlabel,UA_Num
1.8_5_0500.jpg,Elliptical galaxy,0.0,1.8_5_0500.jpg,Elliptical galaxy,0.0
1.8_5_0500.jpg,Elliptical galaxy,0.0,1.8_5_0500.jpg,Elliptical galaxy,0.0
1.8_5_0501.jpg,Elliptical galaxy,0.0,1.8_5_0501.jpg,Elliptical galaxy,0.0
1.8_5_0502.jpg,Elliptical galaxy,0.0,1.8_5_0502.jpg,Elliptical galaxy,0.0
1.8_5_0503.jpg,Elliptical galaxy,0.0,1.8_5_0503.jpg,Elliptical galaxy,0.0
1.8_5_0504.jpg,Don’t Know,5.0,1.8_5_0504.jpg,Elliptical galaxy,0.0
1.8_5_0505.jpg,Elliptical galaxy,0.0,1.8_5_0505.jpg,Elliptical galaxy,0.0
1.8_5_0506.jpg,Don’t Know,5.0,1.8_5_0506.jpg,Elliptical galaxy,0.0
1.8_5_0507.jpg,Don’t Know,5.0,1.8_5_0507.jpg,Elliptical galaxy,0.0
1.8_5_0508.jpg,Elliptical galaxy,0.0,1.8_5_0508.jpg,Elliptical galaxy,0.0
1.8_5_0509.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0509.jpg,Elliptical galaxy,0.0
1.8_5_0510.jpg,Clockwise-Z-wise spiral galaxy,2.0,1.8_5_0510.jpg,Elliptical galaxy,0.0
1.8_5_0511.jpg,Star,1.0,1.8_5_0511.jpg,Elliptical galaxy,0.0
1.8_5_0512.jpg,Don’t Know,5.0,1.8_5_0512.jpg,Elliptical galaxy,0.0
1.8_5_0513.jpg,Star,1.0,1.8_5_0513.jpg,Elliptical galaxy,0.0
1.8_5_0514.jpg,Don’t Know,5.0,1.8_5_0514.jpg,Elliptical galaxy,0.0
1.8_5_0515.jpg,Anti-clockwise-S-wise spiral galaxy,4.0,1.8_5_0515.jpg,Elliptical galaxy,0.0
1.8_5_0516.jpg,Elliptical galaxy,0.0,1.8_5_0516.jpg,Elliptical galaxy,0.0
1.8_5_0517.jpg,Don’t Know,5.0,1.8_5_0517.jpg,Elliptical galaxy,0.0
1.8_5_0518.jpg,Else,6.0,1.8_5_0518.jpg,Elliptical galaxy,0.0
1.8_5_0519.jpg,Don’t Know,5.0,1.8_5_0519.jpg,Elliptical galaxy,0.0
1.8_5_0520.jpg,Elliptical galaxy,0.0,1.8_5_0520.jpg,Elliptical galaxy,0.0
1.8_5_0521.jpg,Elliptical galaxy,0.0,1.8_5_0521.jpg,Elliptical galaxy,0.0
1.8_5_0522.jpg,Elliptical galaxy,0.0,1.8_5_0522.jpg,Elliptical galaxy,0.0
1.8_5_0523.jpg,Clockwise-Z-wise spiral galaxy,2.0,1.8_5_0523.jpg,Elliptical galaxy,0.0
1.8_5_0524.jpg,Star,1.0,1.8_5_0524.jpg,Elliptical galaxy,0.0
1.8_5_0525.jpg,Don’t Know,5.0,1.8_5_0525.jpg,Elliptical galaxy,0.0
1.8_5_0526.jpg,Elliptical galaxy,0.0,1.8_5_0526.jpg,Elliptical galaxy,0.0
1.8_5_0527.jpg,Clockwise-Z-wise spiral galaxy,2.0,1.8_5_0527.jpg,Elliptical galaxy,0.0
1.8_5_0528.jpg,Elliptical galaxy,0.0,1.8_5_0528.jpg,Elliptical galaxy,0.0
1.8_5_0529.jpg,Elliptical galaxy,0.0,1.8_5_0529.jpg,Elliptical galaxy,0.0
1.8_5_0530.jpg,Elliptical galaxy,0.0,1.8_5_0530.jpg,Elliptical galaxy,0.0
1.8_5_0531.jpg,Elliptical galaxy,0.0,1.8_5_0531.jpg,Elliptical galaxy,0.0
1.8_5_0532.jpg,Elliptical galaxy,0.0,1.8_5_0532.jpg,Elliptical galaxy,0.0
1.8_5_0533.jpg,Elliptical galaxy,0.0,1.8_5_0533.jpg,Elliptical galaxy,0.0
1.8_5_0534.jpg,Don’t Know,5.0,1.8_5_0534.jpg,Elliptical galaxy,0.0
1.8_5_0535.jpg,Star,1.0,1.8_5_0535.jpg,Elliptical galaxy,0.0
1.8_5_0536.jpg,Elliptical galaxy,0.0,1.8_5_0536.jpg,Elliptical galaxy,0.0
1.8_5_0537.jpg,Elliptical galaxy,0.0,1.8_5_0537.jpg,Elliptical galaxy,0.0
1.8_5_0538.jpg,Elliptical galaxy,0.0,1.8_5_0538.jpg,Elliptical galaxy,0.0
1.8_5_0539.jpg,Elliptical galaxy,0.0,1.8_5_0539.jpg,Elliptical galaxy,0.0
1.8_5_0540.jpg,Don’t Know,5.0,1.8_5_0540.jpg,Elliptical galaxy,0.0
1.8_5_0541.jpg,Clockwise-Z-wise spiral galaxy,2.0,1.8_5_0541.jpg,Elliptical galaxy,0.0
1.8_5_0542.jpg,Merger,3.0,1.8_5_0542.jpg,Elliptical galaxy,0.0
1.8_5_0543.jpg,Elliptical galaxy,0.0,1.8_5_0543.jpg,Elliptical galaxy,0.0
1.8_5_0544.jpg,Don’t Know,5.0,1.8_5_0544.jpg,Elliptical galaxy,0.0
1.8_5_0545.jpg,Elliptical galaxy,0.0,1.8_5_0545.jpg,Elliptical galaxy,0.0
1.8_5_0546.jpg,Elliptical galaxy,0.0,1.8_5_0546.jpg,Elliptical galaxy,0.0
1.8_5_0547.jpg,Elliptical galaxy,0.0,1.8_5_0547.jpg,Elliptical galaxy,0.0
1.8_5_0548.jpg,Don’t Know,5.0,1.8_5_0548.jpg,Elliptical galaxy,0.0
1.8_5_0549.jpg,Elliptical galaxy,0.0,1.8_5_0549.jpg,Elliptical galaxy,0.0
1.8_5_0550.jpg,Star,1.0,1.8_5_0550.jpg,Elliptical galaxy,0.0
1.8_5_0551.jpg,Don’t Know,5.0,1.8_5_0551.jpg,Elliptical galaxy,0.0
1.8_5_0552.jpg,Elliptical galaxy,0.0,1.8_5_0552.jpg,Elliptical galaxy,0.0
1.8_5_0553.jpg,Merger,3.0,1.8_5_0553.jpg,Elliptical galaxy,0.0
1.8_5_0554.jpg,Don’t Know,5.0,1.8_5_0554.jpg,Elliptical galaxy,0.0
1.8_5_0555.jpg,Star,1.0,1.8_5_0555.jpg,Elliptical galaxy,0.0
1.8_5_0556.jpg,Star,1.0,1.8_5_0556.jpg,Elliptical galaxy,0.0
1.8_5_0557.jpg,Don’t Know,5.0,1.8_5_0557.jpg,Elliptical galaxy,0.0
1.8_5_0558.jpg,Don’t Know,5.0,1.8_5_0558.jpg,Elliptical galaxy,0.0
1.8_5_0559.jpg,Don’t Know,5.0,1.8_5_0559.jpg,Elliptical galaxy,0.0
1.8_5_0560.jpg,Star,1.0,1.8_5_0560.jpg,Elliptical galaxy,0.0
1.8_5_0561.jpg,Elliptical galaxy,0.0,1.8_5_0561.jpg,Elliptical galaxy,0.0
1.8_5_0562.jpg,Elliptical galaxy,0.0,1.8_5_0562.jpg,Elliptical galaxy,0.0
1.8_5_0563.jpg,Elliptical galaxy,0.0,1.8_5_0563.jpg,Elliptical galaxy,0.0
1.8_5_0564.jpg,Elliptical galaxy,0.0,1.8_5_0564.jpg,Elliptical galaxy,0.0
1.8_5_0565.jpg,Elliptical galaxy,0.0,1.8_5_0565.jpg,Elliptical galaxy,0.0
1.8_5_0566.jpg,Don’t Know,5.0,1.8_5_0566.jpg,Elliptical galaxy,0.0
1.8_5_0567.jpg,Elliptical galaxy,0.0,1.8_5_0567.jpg,Elliptical galaxy,0.0
1.8_5_0568.jpg,Elliptical galaxy,0.0,1.8_5_0568.jpg,Elliptical galaxy,0.0
1.8_5_0569.jpg,Elliptical galaxy,0.0,1.8_5_0569.jpg,Elliptical galaxy,0.0
1.8_5_0570.jpg,Elliptical galaxy,0.0,1.8_5_0570.jpg,Elliptical galaxy,0.0
1.8_5_0571.jpg,Star,1.0,1.8_5_0571.jpg,Elliptical galaxy,0.0
1.8_5_0572.jpg,Elliptical galaxy,0.0,1.8_5_0572.jpg,Elliptical galaxy,0.0
1.8_5_0573.jpg,Star,1.0,1.8_5_0573.jpg,Elliptical galaxy,0.0
1.8_5_0574.jpg,Star,1.0,1.8_5_0574.jpg,Elliptical galaxy,0.0
1.8_5_0575.jpg,Elliptical galaxy,0.0,1.8_5_0575.jpg,Elliptical galaxy,0.0
1.8_5_0576.jpg,Don’t Know,5.0,1.8_5_0576.jpg,Elliptical galaxy,0.0
1.8_5_0577.jpg,Star,1.0,1.8_5_0577.jpg,Elliptical galaxy,0.0
